Rank,BGGid,Name,Price
8325,73960,Red Poppies: WWI Tactics,51.27
8332,99081,Bears!,1.35
8333,183963,Invaders from Dimension X!,40.46
8334,300099,Animix,12.89
8337,185057,Lock 'n Load Tactical: Heroes Against the Red Star,36.07
8339,330403,Moon Adventure,21.97
8341,7064,Senjutsu: Dynamic Samurai Combat,43.49
8342,289850,Dwar7s Spring,51
8343,310194,Surrealist Dinner Party,17.47
8344,14701,The Price of Freedom: The American Civil War 1861-1865,74.26
8347,233266,Agents of Mayhem: Pride of Babylon,129.12
8348,132766,Lock 'n Load Tactical: Heroes of North Africa,51.65
8349,312059,Zero Leader,116.22
8351,285436,Kernstown,75.61
8353,55781,Warriors of Japan: A Country Aflame 1335-1339,47.56
8354,144499,Pasha,29.23
8355,20847,Take Stock,9.75
8362,212401,Leningrad '41,123.26
8367,73472,Pirates vs. Dinosaurs,64.56
8368,264452,High Risk,15.26
8369,15271,Contrario,15.84
8370,193291,Orient Express,34.95
8372,94915,Munchkin Axe Cop,26.94
8375,26884,Escalation!,5.69
8382,217098,Tr�l,23.36
8383,189610,Vs System 2PCG: The Defenders,27.7
8384,3269,Clue: The Card Game,9.45
8385,216357,Kiwetin,13.99
8387,214123,Moa,39.99
8388,2936,Dice Run,28
8389,140236,Convert,30
8390,259005,Farben,12.43
8392,269403,LOTS: A Competitive Tower Building Game,18.49
8393,182954,Rory's Story Cubes: Mythic,7.67
8395,4331,Quads,25.1
8396,243435,Verflucht!,8.15
8398,282774,Bleeding Kansas,89.12
8399,231367,Dunkirk: France 1940,68.06
8402,195518,Crazy Karts,44.02
8403,327077,Cartaventura: Vinland,10.99
8404,261898,War For Chicken Island,42.99
8406,765,Space Walk,14.08
8407,158535,Spells of Doom,31.69
8408,25972,Victory at Sea: World War II Naval Combat Game,15.95
8410,182050,Germania Magna: Border in Flames,19.96
8411,470,Road to the White House,23.96
8415,201446,Shifting Realms,46.84
8416,38402,Sidibaba,19.95
8422,344277,Corrosion,47.97
8425,177160,Frontier Stations,28.17
8426,292917,Mosquito Show,28.09
8427,302212,Sebastian Fitzek Safehouse W�rfelspiel,18.72
8428,11111,"Red Star/White Eagle: The Russo-Polish War, 1920",20.52
8430,26859,Kragmortha,28
8431,294986,Necromolds: Monster Battles,42.84
8432,164775,Monstrous,25.5
8434,4959,Crusader,5.99
8435,298624,Imagician,27.03
8436,180906,Portal of Morth,36.39
8439,104555,The Blue Lion,4.42
8440,238700,Lanzeloth,10.5
8441,184207,Het Koninkrijk Dominion,21.71
8443,1205,Luxor,55.97
8445,148309,Gazala: The Cauldron,33.65
8452,303733,Space Lunch,17.87
8454,1312,Nur Peanuts!,23.75
8455,86445,"A Victory Complete: The Battle of Tannenberg, 1914",38.68
8457,43196,Yalu: The Chinese Counteroffensive in Korea: November 1950-May 1951 (Second Edition),71.55
8458,202884,Temporal Odyssey,19.01
8459,17925,Anno Domini: Im Namen des Gesetzes,19.19
8463,302477,Kittin,10.77
8465,283795,W�rfel-WG,15.2
8467,31075,Ming Dynasty,23.99
8468,506,The Big Cheese,2.45
8476,215918,Oh Captain!,24.65
8478,22843,War in the Pacific (Second Edition),93.9
8479,9803,Operation Michael,55.34
8481,167283,Circular Reasoning: The Well of Power,25
8482,247567,D-Day Dice Pocket,16.14
8484,304620,World of Tanks Miniatures Game,39.98
8486,104340,Meltdown 2020,32.87
8488,7501,Hunters from the Sky,25.95
8497,159375,Prime Climb,13.11
8501,262273,Big Dig,11.99
8502,300296,PARKS Memories: Mountaineer,22.5
8504,149286,Hanau 1813,29.26
8506,137140,Wunderland,13.51
8507,261831,Avocado Smash!,9.99
8508,235767,Sorcerer & Stones,18.29
8509,5992,Operation Grenade: The Battle for the Rhineland 23 Feb. - 5 Mar. '45,29.65
8512,254846,Peanut Club,19.04
8513,282544,Video Vortex,32
8515,304450,Detective Charlie,20.49
8519,29078,Frontiers: Liberty or Death!,34.31
8521,126026,Gato Leader,81
8525,259837,Crescent City Cargo,25.66
8527,343,Twins,24.14
8531,260465,"Across The Narva: The Soviet Assault on Estonia, February 1944",57.4
8533,194532,Vs System 2PCG: A-Force,29.99
8534,230514,Tadmor,67.56
8535,251519,Efemeris,58.63
8537,215066,Gang Rush Breakout,59.99
8541,9792,Oriente,8
8542,207398,Hungarian Rhapsody: The Eastern Front in Hungary,175.62
8546,295609,For the Queen,24.99
8547,211450,Take That,16.82
8548,7828,Eagles of the Empire: Preussisch-Eylau,24.45
8552,23915,Solitaire Caesar,67.5
8553,248567,Star Trek: Galactic Enterprises,86.7
8554,155315,New York 1776,76.3
8558,177210,Eight Epics,16.82
8559,278305,Battlelands,11.95
8562,261614,Unanimo Party,16.09
8563,196392,Turin Market,15.8
8567,27609,Numbers League: Adventures in Addiplication,13.95
8572,122313,The Doge Ship,20.25
8573,255013,Fairy Tale Fluxx,20
8575,231045,Speed Colors,14.07
8576,246316,Forbidden City,12.91
8579,291952,Jeff Davis: The Confederacy at War,70.2
8582,274072,Omen: Heir to the Dunes,29.29
8583,286770,Rosetta: The Lost Language,14.97
8585,317643,Kyoto,17
8588,173648,Booty,28.05
8590,205544,Rescue Polar Bears,37.99
8593,161762,Wakanda,19.95
8595,29278,18Rhl: Rhineland,84.99
8596,4916,"Great War at Sea: 1904-1905, The Russo-Japanese War",31.44
8599,331635,Kameloot,16.14
8600,2399,Senet,35.99
8601,343334,Schichtwechsel: Die F�rderung liegt in deiner Hand,50.46
8602,260264,Glyph Chess,87.82
8606,237114,Cthulhu: The Horror in Dunwich,78.59
8607,4323,VOC! Founding the Dutch East Indies Company,19
8608,19918,No Stress Chess,24.95
8609,111119,Perplexus Rookie,29.33
8611,275800,Save the Meeples,57.34
8614,6046,Gettysburg: Lee's Greatest Gamble,33.71
8615,286154,TIME Stories Revolution: Damien 1958 NT,25.76
8617,247950,Campaigns of 1777,34.39
8621,289565,Hunted: Mining Colony 415,35.16
8623,5697,Reiner Knizia's Amazing Flea Circus,8.95
8624,203716,Ta-Da!,19.99
8634,2538,Viceroys,29.29
8635,145928,Empire Engine,11.28
8636,169062,Monsters vs. Heroes: Victorian Nightmares,11.99
8637,192288,Kido Butai: Japan's Carriers at Midway,22.18
8638,165984,Anno Domini: Wissenschaft & Forschung,14.07
8639,187590,Pralaya,16.2
8645,274429,The Queen of Hansa,29.29
8648,891,Cranium,24.99
8649,178515,Little Circuses,38.78
8652,287217,Pirates Under Fire,27.58
8654,164446,Way of the Fighter: Super,34.99
8655,238360,El Castillo del Terror,19.89
8656,17995,Anno Domini: Sport,19.19
8659,42688,Hibernia,23.47
8662,162580,Realm of Wonder,41.22
8663,306202,Philosophia: Floating World,71.99
8664,5333,Invasion: Norway,49.99
8667,7204,China Moon,16.45
8668,148144,Dreaming Spires,45.83
8669,12135,Drive on Stalingrad (Second Edition),58.04
8672,166276,Hellweg westfalicus,30.67
8675,168512,X-Men: Mutant Revolution,45.78
8676,240926,Pocket Pharma,21.55
8677,93540,Five Points: Gangs of New York,36.98
8678,66088,Q�bitz,31.47
8681,173291,Spit It Out!,25.12
8683,268274,Star Trek: Deep Space Nine Fluxx,22
8684,234860,Hack Trick: It's Hacking Time,8.98
8685,5702,Second World War at Sea: Eastern Fleet,41.82
8687,273657,El Camarero,25.76
8691,330664,Varuna,29.18
8694,182952,Rory's Story Cubes: Animalia,5.4
8697,22863,Luck of the Draw,13.27
8699,13542,De Ontembare Stad,38.74
8700,220987,Bloody Monday,73.19
8704,25423,Martian Coasters,4.14
8706,249824,Munchkin Harry Potter Deluxe,26.97
8714,125936,Swing States 2012,40.25
8716,22924,Card Football: Premiere Edition,17.45
8718,151645,Jane Austen's Matchmaker,13.51
8719,68931,Flee The Scene,1.05
8720,129029,Brawling Barons,8.98
8724,311686,Escape the Room: The Cursed Dollhouse,43.99
8725,273065,The Genius Square,29.29
8726,204143,Hexpanse,38.15
8728,192829,SOW,4.99
8733,189160,Top That!,22.79
8735,234292,13 Ghosts,9.69
8736,162367,Co-Mix,23.99
8737,39710,Tien Zi Que,6.45
8739,154098,1914: Germany at War,73.19
8747,314401,Rapa Nui,47.99
8749,223201,Attack of the Jelly Monster,24.85
8750,202494,Encounters: Shadowrun,24.14
8753,18058,Anno Domini: Spiel des Jahres,22.39
8754,164589,Roar-a-Saurus,9.54
8756,157449,Invasion 1066: The Battle of Hastings,21.95
8759,217338,Mistk�fer,11.68
8760,250878,Rebel Nox,22.17
8761,293579,Totemic,8
8762,156101,Dark Age Z,87.98
8763,277672,303 Squadron,62.94
8766,3507,By Golly!,12.85
8771,8350,Napoleon at Eylau,29.65
8777,228371,Iberian Railways,27.97
8778,233016,The African Campaign: Designer Signature Edition,60.75
8780,41372,Zombie in My Pocket,9.45
8781,162383,"Festung Europa: The Campaign for Western Europe, 1943-1945",58.55
8783,239877,Wakening Lair,29.34
8784,2920,Highway to the Kremlin: Napoleon's March on Moscow,148.6
8785,6197,The Sun of Austerlitz,125.61
8786,330665,Bellum Magica,20.97
8787,318353,Soldiers in Postmen's Uniforms,47.99
8788,41624,Osmanli Harbi: The Ottoman Fronts � 1914 to 1918,98.59
8789,189351,Virus,41.61
8792,244153,Your Town,14.99
8793,329084,Space Dragons,13.97
8795,88079,Dux Bellorum: Arthurian Wargaming Rules AD367-793,17.55
8797,295931,Granada: Last Stand of the Moors � 1482-1492,121.56
8798,86458,Nations at War: Desert Heat,8.02
8799,160234,1750: Britain vs. France,43.9
8801,220368,Sword Art Online Board Game: Sword of Fellows,27.97
8802,327971,Hippocrates,45.99
8807,166298,Peptide: A Protein Building Game,24.99
8809,2857,Jungle Jam,6.95
8811,254132,Pitchstorm,18.97
8812,179804,Zpocalypse 2: Defend the Burbs,51.23
8814,276205,Philosophia: Dare to be Wise,79.66
8815,245950,Orc-lympics,11.99
8816,5958,"NATO, Nukes & Nazis",94.53
8822,193981,Downfall,47.99
8823,18652,For Honor and Glory: War of 1812 Land and Naval Battles,34.95
8826,257378,East Indiaman,70.37
8828,133940,"Circle of Fire: The Siege of Cholm, 1942",47.22
8829,241829,Movie Empire,29.33
8831,287325,Exceed: Shovel Knight � Hope Box,23.99
8832,308948,Talisman: Star Wars,94.58
8833,109285,Nations in Arms: Valmy to Waterloo,29.95
8836,225736,Village of Legends,32.81
8837,322283,Stargrave: Science Fiction Wargames in the Ravaged Galaxy,24.97
8838,319899,Decktective: Nightmare in the Mirror,11.47
8839,298352,The Shining,21.95
8843,177062,Tank on Tank: East Front,63.45
8846,294233,Fafnir,16.97
8847,276923,ArtSee,38.72
8849,20821,"Tara, Seat of Kings",43.24
8850,290378,Escape From Hades,81.01
8852,188825,Airfix Battles: The Introductory Wargame,35.16
8853,141428,Pass the Pandas,15
8854,17994,Anno Domini: VIP,19.19
8855,280655,Zoom in Barcelona,22.99
8857,195180,Universal Rule,14.79
8858,310198,Escape: Roll & Write,14.99
8861,250539,The Potion,6.49
8866,204592,The Mysterious Forest,20.79
8867,262534,Oak & Iron: Core Box,69.99
8872,12627,Cthulhu 500,12.75
8873,299566,Batman: The Animated Series Adventures � Shadow of the Bat,93.99
8875,225981,Penguin Trap,7.83
8878,5143,GolfProfi,54
8880,335528,Marvel Villainous: Mischief & Malice,34.99
8883,21769,Talavera & Vimeiro,29.45
8886,168549,Night Clan,14.95
8887,255029,Verona Twist,29.26
8888,55756,Anno Domini: Europa,14.07
8889,24764,Monopoly: The Mega Edition,50.44
8892,304333,Zoollywood,35.23
8893,318556,Tucano,11.99
8896,44558,Beer & Pretzels,12.55
8899,303830,Mass Transit,14.99
8902,2521,Nexus,3.35
8903,10672,"Easy Come, Easy Go",14.99
8904,131616,Nautilus,39.2
8905,270677,Knaster,14.02
8908,209282,Picassimo,33.71
8909,181267,Hundred Days 20,63.39
8910,158916,TAJ,4.2
8911,34905,Backseat Drawing,15.79
8912,142451,Cornish Smuggler,55.04
8917,7310,One False Step for Mankind,5.95
8919,206463,Gads Hill 1874,23.46
8920,255970,Timeline: Canada,10.96
8923,218503,Wartime: The Battle of Valyance Vale,35.21
8925,245704,Anchors Aweigh!,31.99
8927,240094,Maki Stack,25.6
8928,14559,Malvern Hill,51.06
8931,304728,SpongeBob SquarePants: Plankton Rising,35.97
8932,234105,Hippo,10.99
8935,206925,Black DOG,24.59
8936,238277,Kamigami Battles: River of Souls,31.97
8937,3057,Warp 6,12.25
8939,59960,Dakota,51.06
8940,2265,Ultimate Stratego,22.45
8943,202265,Chicago & NorthWestern,29.97
8944,220672,Shop 'N Time,12.11
8945,1294,Clue,21.99
8948,329086,Pebble Rock Delivery Service,21.95
8954,25768,Long Live the King,15.95
8957,265912,Selfish: Space Edition,23.23
8958,251228,Radetzky's March: The Hundred Hours Campaign,37.76
8964,202435,To Take Washington: Jubal Early's Summer 1864 Campaign,112.1
8966,276654,7 Souls,45.62
8967,305221,Dinosaur Table Battles,49.92
8969,346501,Mille Fiori,22.29
8973,134964,Moonbase Alpha,39.51
8974,150831,Cuba: The Splendid Little War,49.99
8976,801,Crimean War Battles,47.22
8977,274563,Ghostbusters: Blackout,29.99
8978,309081,NATO: The Cold War Goes Hot � Designer Signature Edition,80.51
8982,10581,Summer Storm: The Battle of Gettysburg,99.78
8984,147919,Guiscard,49.18
8986,256643,Neon Gods,39.99
8992,31822,Master of Rules,5.95
8993,164627,Brewin' USA,41.71
8995,10186,JENA!,47.22
9001,92759,Russian Civil War 1918-1922 (Second Edition),12.54
9004,223767,Galactic Warlords: Battle for Dominion,63.45
9005,331787,Tiny Epic Dungeons,29.99
9006,87141,ScrumBrawl,23.47
9007,184559,Lock 'n Load Tactical: Heroes in Defiance,36.07
9008,197588,Xibalba,28.17
9009,180650,Goths Save The Queen,18.29
9012,277017,Color Brain: Disney Edition,24.31
9015,17450,Argo,45.78
9017,169436,Speedy Words,11.99
9023,68876,Boots on the Ground,90.47
9024,135577,The Invasion of Russia (1812),46.9
9027,3403,Rise and Fall,108.24
9028,1860,Dragon Dice,4.95
9029,13981,World in War: Combined Arms 1939-1945,49.95
9031,301032,The March of Progress,17.63
9032,229235,Guardian's Call,29.99
9034,12325,Perpetual Commotion,11.95
9036,302933,Kodama Forest,27.99
9040,277930,Freezing Death: Finnish Winter War,43.91
9043,38918,Hooop!,29.26
9046,290028,Codenames: The Simpsons,34.31
9047,251349,Miskatonic University: The Restricted Collection,17.47
9050,243636,Immortal 8,34.04
9058,1319,Magic Hill,18.75
9061,4918,Great War at Sea: U.S. Navy Plan Orange,31.44
9062,194577,Tara Wolf in Valley of the Kings,29.93
9063,143487,In Her Majesty's Name: Steampunk Skirmish Wargaming Rules,44.02
9064,257700,"Munchkin Warhammer 40,000",37.59
9066,211533,Veggie Garden,23.42
9067,269766,Soulaween,21.73
9069,17125,Ars Mysteriorum,50
9070,9616,Horus,28
9075,75890,Spartacus Imperator,29.26
9077,3078,Knockabout,12.25
9078,301018,Dragon Parks,26.95
9080,211453,Ecogon,35.16
9083,315138,Autumn Harvest: A Tea Dragon Society Game,25
9089,153510,Xalapa,30.86
9091,12501,The Franco-Prussian War,11.59
9094,8679,Days of Decision III,30.45
9095,184648,The Exiled: Siege,127.27
9100,20907,Nature of the Beast: City vs. Suburb,13.95
9101,261246,Tiny Ninjas Heroes,23.77
9103,32226,Liebe & Intrige,69.65
9105,13218,Austerlitz 1805: Partie Sud,16.74
9107,5264,"Kanev: Parachutes Across the Dnepr, September 23-26, 1943",26.95
9108,12736,The Battle for Dresden 1813,44.52
9111,233848,Hako Onna,23.97
9113,18724,Forged in Fire: The 1862 Peninsula Campaign,27.95
9114,11695,Defiant Russia,20.2
9115,153870,Green Deal,27.02
9118,303648,Disney Hocus Pocus: The Game,24.99
9119,191065,Castle Flutterstone,24.14
9120,2698,Frachtexpress,23.45
9122,278042,Crusader Kingdoms: The War for the Holy Land,90.47
9125,57201,Greedy Kingdoms,35.8
9128,166640,Prime Time,41.47
9129,265947,"Jours de Gloire: Battle of Issy, 1815",62.16
9130,1271,Volltreffer,8.5
9131,257834,Ramen,15.84
9132,187808,Front Toward Enemy,89.12
9133,206686,Fanhunter: Urban Warfare,76.61
9135,186990,Suez '56: Anglo-French Intervention in Egypt,12.43
9138,158861,Athlas: Duel for Divinity,34.15
9142,193715,Dungeons of Infinity,104
9144,8,Lords of Creation,35.1
9146,148007,A Spoiled Victory: Dunkirk 1940,98.81
9148,101644,Bushido,49.89
9149,231920,Holdfast: Tunisia 1942-43,63.67
9153,230266,Scare It!,8.04
9154,195163,Spy Tricks,17.49
9157,302914,Dream Cruise,41.08
9161,25037,Eagles of the Empire: Spanish Eagles,41.75
9171,258,Fluxx,20
9173,218007,Napoleon's Quagmire,127.96
9174,167580,Montmirail and Vauchamps 1814,49.24
9175,169368,Arbos Apfel,37.55
9177,73312,4 Seasons,11.59
9179,195547,LOAD: League of Ancient Defenders,95.88
9180,8690,Buzzword,17.45
9181,225000,Pirate 21,19.84
9184,108737,Air Show,24.25
9189,265039,A Song of Ice & Fire: Tabletop Miniatures Game � Night's Watch Starter Set,95.99
9191,246812,Brothers,19.99
9196,277469,The Phantom: The Card Game,34.04
9198,122701,Monolith: The Strategy Game,46.84
9200,246895,DC Comics Dice Masters: Justice Campaign Box,39.99
9202,255042,Medieval Realms,44.61
9203,2629,Ramses II,21.45
9205,212807,Backpacks & Blisters (Second Edition),21.62
9206,314393,Wutaki,34.04
9210,140865,Agent Hunter,14.08
9211,7240,Vanished Planet,20.95
9214,268276,Star Trek Chrono-Trek,22
9217,9297,"Oh, Pharaoh!",9.35
9218,246693,Funky Chicken,17.99
9222,227326,Gruff: Rage of the Trolls,19.75
9223,288284,Flash 8,20
9224,301317,"Houston, We Have a Dolphin!",32.85
9225,322124,Power Rangers: Deck-Building Game,29.48
9228,286559,Antiquity Quest,26.99
9229,187347,No Honor Among Thieves,48.23
9230,244814,Embark,31.99
9231,288533,Fish 'n' Flips,20.48
9232,4357,"Aspern-Essling: Napoleon on the Danube, 1809",53.99
9235,183361,Shogunate,10.24
9239,182064,Nantucket,12.91
9243,271268,Admirals' War: World War II at Sea,49.92
9246,258376,The Refuge: Terror from the Deep,41.97
9252,55835,Ligretto Dice,12.84
9253,35812,Wild Vikings,15.14
9255,115105,Kittens in a Blender,14.97
9256,16792,Second World War at Sea: Strike South,40.95
9262,1335,Gnadenlos!,21.75
9270,195275,Ghostbusters: The Board Game II,71.99
9273,227502,Medieval,112.1
9274,23375,HeroCard: Rise of the Shogun,16.45
9275,178361,Waka Tanka,21.25
9279,308755,Ascension: Eternal,13.77
9280,200672,Vs System 2PCG: The Alien Battles,29.26
9283,330084,Unlock!: Legendary Adventures,31.99
9284,9619,Ex Libris,22.97
9286,171542,Gum Gum Machine,36.39
9288,255392,The Acts,76.24
9292,11694,Great War at Sea: Cruiser Warfare,34.95
9299,309297,SCOPE Stalingrad,14.89
9300,19074,Ostia,20
9301,6559,Glory II: Across the Rappahannock,28.45
9303,2562,Samurai & Katana,28.95
9305,21703,Mana,29.26
9306,239930,Tour Operator,41.67
9313,1324,Caf� International: Das Kartenspiel,10
9314,285570,Decipher,2.99
9315,102631,Tinco,9.77
9316,2335,Rome & Carthage,19.84
9323,191067,Zock 'n' Roll,20.53
9324,6039,Antietam: Burnished Rows of Steel,20.2
9326,286215,Geometric Art,4.88
9327,6617,Rapidough,8.71
9330,226997,South China Sea,97.23
9335,5045,Rommel's War,56.99
9337,1352,Bali,21.75
9339,36623,Second World War at Sea: Coral Sea,74.26
9340,174990,Builders of Blankenburg,47.99
9341,109635,Washington's Crossing,53.99
9350,142205,Ronin: Skirmish Wargames in the Age of the Samurai,45
9351,232166,Frostgrave: Ghost Archipelago,30.73
9352,374,Colorado County,31
9354,188465,Otrio,27
9357,11706,Lightning: D-Day,24.25
9359,247188,Big Money,18.91
9362,260644,Imagineers,58.99
9363,195515,The Chosin Few,31.46
9366,161290,Space Movers 2201,27
9373,88950,Palenque,54
9375,6021,"Hastings, 1066",21.55
9377,334644,Nicodemus,24.99
9378,244817,Farmini,9.99
9379,236178,Mini DiverCity,18.29
9386,183626,Internal Affairs,21.71
9392,4375,Krone & Schwert,20.2
9393,298309,Winter Queen,27.27
9396,68816,Storming the Reich: D-Day to the Ruhr,51.23
9397,1404,Strand-Cup,8.95
9398,13224,The Conquerors: Alexander the Great,21.95
9401,293112,White Eagle Defiant: Poland 1939,94.53
9413,37885,Last Stand: The Battle for Moscow 1941-42,49.99
9416,211996,Drinking Fluxx,25
9419,242292,No Motherland Without: North Korea in Crisis and Cold War,78.31
9420,16466,Across the Pacific,121.56
9421,290,Gold Digger,8.95
9423,29386,"Maori Wars: The New Zealand Land Wars, 1845-1872",78.31
9426,285992,Pac-Man: The Board Game,37.99
9428,9200,Heroes Incorporated,30.95
9432,43801,"Afrikakorps: Decision in the Desert, 1941-42",21.95
9436,2602,Solitaire for Two,21.64
9437,220878,Feuville,34.31
9442,27608,Hit or Miss,7.99
9444,5953,Karambolage,15.5
9448,220341,Secrets of the Lost Station,217.18
9449,185344,Dragon Keeper: The Dungeon,30.4
9450,90050,Eleminis,15
9452,114784,Rhein: River Trade,50.5
9454,122599,Winter Tales,119.79
9457,301085,Rebis,17.87
9458,245224,La Belle �poque,69.26
9460,237745,Rifles in the Ardennes,48.57
9462,228425,Kaiju Crush,24.14
9463,165523,Rory's Story Cubes: Score,5.38
9464,186974,Khe Sanh '68,18.84
9468,36661,One More Barrel,46.84
9469,118177,Connections,17.6
9474,188051,Deadfall,8.04
9475,240901,"A Time for Trumpets: The Battle of the Bulge, December 1944",119.99
9476,21149,War of the Suns: The War of Resistance 1937-1945,248.61
9479,193697,The Men Who Would Be Kings: Colonial Wargaming Rules,17.55
9480,285193,Brief Border Wars,62.2
9486,125854,Mars Needs Mechanics,19.95
9487,4914,"Great War at Sea: 1898, The Spanish American War",80.1
9488,221198,Dicey Peaks,23.4
9491,38578,Age of Muskets Volume I: Tomb for an Empire,81
9492,231876,Race for the Chinese Zodiac,31.99
9493,316085,Ukiyo,9.97
9494,35219,"La Bataille de France, 1940",71
9496,236250,Testament,57.46
9500,164147,Rayguns and Rocketships,79.99
9501,172382,Death Over The Kingdom,17.6
9503,273909,Napoleon's Wheel,21.55
9505,26747,Space Junkyard,35.21
9506,240902,1918/1919: Storm in the West,48.13
9510,273482,A Song of Ice & Fire: Tabletop Miniatures Game � Free Folk Starter Set,87.99
9512,209863,The Fall Of The Third Reich,76.85
9515,344254,Yummy Yummy Monster Tummy,12.75
9518,1321,Catch the Match,6.45
9519,197946,Wreck and Ruin,61.49
9520,286358,Commands & Colors Tricorne: Jacobite Rising,89.99
9521,240906,The Battles of Rhode Island & Newport,51.23
9524,212378,Dragon Pets,25.93
9529,237088,Triangoli,56.29
9536,179548,Sweet Nose,25.82
9537,26697,Shenandoah: Jackson's Valley Campaign,88.04
9538,158492,Quatre Batailles en Espagne,121.56
9541,36788,Anno Domini: Wort Schrift Buch,22.39
9544,262899,La Petite Mort,26.41
9545,217619,Sherlook,22.18
9552,4953,1313 Dead End Drive,25.99
9553,296644,Dawn's Early Light: The War of 1812,87.77
9556,265304,A Billion Suns: Interstellar Fleet Battles,14.77
9560,127096,Metal Adventures,49.99
9562,296063,Mortum: Medieval Detective,35.97
9564,322282,Momiji,12.99
9566,160814,Cartoon Network Fluxx,16.21
9569,83,Sam Grant: The Civil War in the West 1862-1864,94.53
9577,319680,Rest In Peace,19.75
9584,6045,I Am Spartacus!,26.95
9588,230528,Cowboy Bebop: Boardgame Boogie,27.97
9589,150605,Candy Chaser,14.67
9592,171775,Dexikon,17.03
9596,6037,Cortes: Conquest of the Aztec Empire,35.06
9599,15156,Coloretto Amazonas,9.5
9603,126404,Area 1851,43.43
9604,217581,Kronia,21.24
9610,168882,Race to the North Pole,29.95
9611,42255,"The Kaiser's War: World War I, 1918-19",31.01
9612,204755,Isle of Monsters,20.99
9617,3807,Smokejumpers,59.39
9620,171742,"Lion of Judah: The War for Ethiopia, 1935-1941",62.99
9621,2879,Encore,17.82
9622,7840,The Defense of Rorke's Drift,51.65
9623,119265,Hospital Rush,105.3
9624,252484,Meeple Party,31.99
9626,7503,A Frozen Hell: The Battle of Tolvaj�rvi,36.59
9630,180867,Kitty Paw,13.5
9631,295490,Dodo,26.47
9634,239682,Noises at Night,28.11
9635,93563,Whitewater,23.36
9636,176960,Wok on Fire,12.43
9637,319999,Dungeon Decorators,30.47
9641,9858,The Russo-Japanese War: Dawn of the Rising Sun,103.99
9643,249578,The Red Dragon Inn: Allies � Spyke and Flower,17.47
9646,63052,Pass the Bomb: Party Edition,17.95
9647,18056,Anno Domini: Kunst,22.39
9650,267244,The Defence of Procyon III,95.99
9651,1804,Inklings,14.99
9654,221805,Breaking Bad: The Board Game,36.59
9658,177245,Cosmic Kaboom,19.99
9660,5997,Pleasant Hill: The Red River Campaign,12.09
9661,258287,Dragon Boats of the Four Seas,55
9662,205419,Vikings: Raid & Conquer,44.55
9664,39095,Klickado,35.21
9665,292506,Bresk!,16.14
9666,251685,Tinian: The Forgotten Battle,126.97
9670,25,Battlemist,14.99
9671,2773,Knights of the Dinner Table: HACK!,14.7
9672,225800,"Patton's Vanguard: The Battle of Arracourt, 1944",32.2
9674,318307,The Kringle Caper,7.49
9682,300509,Kiitos,13.54
9684,33196,Genji,10.99
9687,29376,The Battle of Adobe Walls,74.26
9688,131321,The Valkyrie Incident,15
9694,280107,Kami,16.31
9701,315954,Hunt A Killer: Death at the Dive Bar,26.97
9703,125368,Dino Hunt Dice,3.16
9705,300298,PARKS Memories: Coast to Coast,5.99
9706,29375,"Redvers' Reverse: The Battle of Colenso, 1899",81.01
9709,143323,Stak Bots,10.56
9710,1300,Im Zeichen des Kreuzes,45.75
9711,5023,Conquerors,58.55
9712,204577,Sponsio,13.58
9713,35220,Help Arrives!,54.15
9714,12699,"The Army of the Heartland: The Army of Tennessee's Campaigns, 1861-1863",71.55
9716,319223,Sleeping Gods: Primeval Peril,29.97
9720,134804,Nations at War: Stalin's Triumph,30.26
9721,33040,Humans!!!,22.95
9726,268543,Jumble Jam,7.04
9727,11978,The Great War in the Near East,47.95
9731,4359,1914: Glory's End,33.71
9734,276281,Kingdom's Candy: Monsters,29.99
9735,284,Lords of the Sierra Madre (Second Edition),11.95
9743,300727,The Coldest Night,25.67
9744,255680,Ambar,27.4
9750,300148,Spy Connection,27.56
9753,94615,The Last King of Scotland: The Uganda-Tanzania War 1978-1979,36.59
9756,323046,"Panzers Last Stand: Battles for Budapest, 1945",142.74
9757,186435,Zimby Mojo,146.81
9760,240776,Ruins of Mars,38.9
9763,334590,For Northwood! A Solo Trick-Taking Game,18.29
9766,299105,Black Swan,139.7
9769,294788,Conqueror: Final Conquest,31.2
9771,56342,Chez Cthulhu,10.76
9772,38680,Boochie,24.95
9781,30287,Ghost for Sale,16.19
9783,85563,Skippity,22.9
9789,204680,Burrows and Badgers: A Skirmish Game of Anthropomorphic Animals,28.56
9790,217554,Dr. Microbe,29.93
9799,148375,Regnum Angelica,44.61
9800,302281,Candy Lab,18.9
9802,182801,Stinky Business,17.59
9803,41054,You Robot,8.45
9804,170430,12 Days of Christmas,7.99
9807,169795,Haithabu,67.57
9808,327723,Across the Bug River: Volodymyr-Volynskyi 1941,80.51
9811,159011,Thornwatch,58.04
9816,49396,Battleground Fantasy Warfare: Elves of Ravenwood,9.95
9817,10346,Inchon: MacArthur's Gambit,33.71
9821,10262,The Chaco War,25.6
9825,284751,Armata Strigoi,39.9
9826,257962,Karate Tomate,15.2
9832,322339,Hanamikoji: Geisha's Road,91.89
9834,251083,Pirate Tricks,24.59
9835,509,The Reef,16.25
9836,183,Stonehenge,12.2
9838,225303,Gamer Over! A Game Fair Murder Mystery,15.2
9839,4366,"Remember the Maine! The Spanish-American War, 1898",24.25
